origin_time,Ev. Lat,Ev. Long,Ev. Depth,Station,St. Lat,St. Long,Delay 2-4,Delay 4-8,Delay 8-16,Delay 16-32
2015-05-27T17:47:47.318673,38.286531,21.658367,39.18457,RLS,38.05586,21.46475,9.034001,9.994001,9.034001,6.954001
2015-05-27T17:47:47.318673,38.286531,21.658367,39.18457,DRO,37.952,21.71,9.188995,9.538995,9.618995,2.818995
2015-05-27T17:47:47.318673,38.286531,21.658367,39.18457,SERG,38.4133,22.0566,10.403998,8.843998,8.713998,1.393998
2015-05-27T17:47:47.318673,38.286531,21.658367,39.18457,KLV,38.0435,22.1504,12.596001,10.926001,1.556001,1.136001
2015-05-27T17:47:47.318673,38.286531,21.658367,39.18457,ANX,38.5933,21.9209,10.065999,9.015999,9.055999,2.255999
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,KARP,35.5471,27.16106,2.207005,2.347005,2.097005,1.897005
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,ZKR,35.1147,26.21691,2.445998,5.235998,2.555998,0.245998
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,ARG,36.21356,28.12122,5.183004,2.973004,1.803004,0.343004
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,NPS,35.26134,25.61037,2.317999,2.567999,2.487999,2.017999
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,LAST,35.16154,25.47823,8.18,5.41,6.28,4.38
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,APE,37.07274,25.52301,3.462003,2.882003,3.722003,2.092003
2015-05-28T19:36:49.198313,35.759029,27.057931,42.602539,VLI,36.71803,22.94686,12.093006,6.973006,12.873006,10.763006
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,IMMV,35.4606,23.9811,1.654999,2.374999,3.654999,0.444999
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,GVD,34.83914,24.08738,1.898003,2.628003,1.118003,12.728003
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,VAM,35.407,24.1997,1.567,0.987,1.717,0.697
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,PRNS,35.3445,24.4266,4.699998,1.429998,5.519998,1.289998
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,ANKY,35.86704,23.30117,4.981998,3.951998,3.501998,8.101998
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,IDI,35.288,24.89,4.579501,3.079501,9.042001,10.267001
2015-05-29T03:22:35.459130,35.124572,23.667757,44.677734,KTHA,36.2566,23.0621,7.140003,7.740003,8.300003,8.470003
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,VLI,36.71803,22.94686,0.770995,0.690995,0.710995,0.860995
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,KTHA,36.2566,23.0621,1.573993,1.423993,2.723993,2.133993
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,MHLO,36.68984,24.40171,2.898,3.978,3.188,2.618
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,ITM,37.17872,21.92522,4.322004,3.392004,4.042004,1.992004
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,VLY,37.8524,23.7942,7.898999,2.318999,3.808999,3.508999
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,CHAN,35.5193,24.0428,4.492005,3.402005,2.012005,4.072005
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,ATH,37.97384,23.71767,3.370002,2.370002,1.520002,0.010002
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,LTK,38.0228,22.9673,6.995999,1.485999,6.335999,3.745999
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,PTL,38.0473,23.8638,1.807002,1.697002,1.997002,2.137002
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,DION,38.07794,23.93306,2.234997,2.414997,2.204997,2.644997
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,PRNS,35.3445,24.4266,7.150004,11.630004,7.790004,5.220004
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,KLV,38.0435,22.1504,6.416005,7.016005,3.936005,8.796005
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,DRO,37.952,21.71,8.844,7.584,4.054,4.404
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,LAKA,38.2401,21.9785,6.465999,5.885999,5.345999,8.095999
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,SKY,38.8831,24.5482,1.684994,2.824994,2.844994,5.004994
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,VLX,37.3703,22.3793,7.008001,1.838001,1.478001,2.618001
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,LTHK,37.7095,20.8367,8.307997,4.247997,4.177997,12.457997
2015-05-31T13:11:32.577974,36.650117,23.258129,53.344727,ANX,38.5933,21.9209,11.044005,4.604005,5.714005,9.854005
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,AMT,37.5324,21.7089,3.801002,0.821002,1.071002,0.031002
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,ITM,37.17872,21.92522,1.837998,1.467998,1.467998,13.337998
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,KLMT,37.0613,22.0597,1.090005,2.590005,2.470005,3.020005
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,KLV,38.0435,22.1504,2.439002,1.959002,1.969002,2.379002
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,LAKA,38.2401,21.9785,1.993995,2.563995,1.473995,4.563995
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,DION,38.07794,23.93306,3.499002,2.689002,5.149002,11.829002
2015-06-04T15:29:41.748976,37.549572,21.620039,37.963867,VLX,37.3703,22.3793,2.966002,1.856002,5.216002,13.696002
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,RLS,38.05586,21.46475,0.760998,0.670998,0.660998,0.540998
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,LAKA,38.2401,21.9785,0.708,0.798,0.708,1.068
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,DRO,37.952,21.71,4.760001,1.160001,1.240001,1.170001
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,SERG,38.4133,22.0566,4.365999,1.515999,2.225999,2.195999
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,PVO,38.616,21.525,1.530999,1.140999,1.120999,0.490999
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,KLV,38.0435,22.1504,2.068002,1.078002,2.118002,1.788002
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,ANX,38.5933,21.9209,1.041003,0.691003,1.241003,1.171003
2015-06-10T11:34:52.302603,38.265205,21.653159,38.757324,PDO,38.5986,21.1833,3.443999,2.473999,8.543999,2.443999
2015-06-15T20:09:20.640552,35.31382,23.899778,42.358398,IMMV,35.4606,23.9811,3.056999,2.336999,2.556999,1.176999
2015-06-15T20:09:20.640552,35.31382,23.899778,42.358398,KNDR,35.2348,23.6248,2.906999,4.116999,1.056999,11.756999
2015-06-15T20:09:20.640552,35.31382,23.899778,42.358398,VAM,35.407,24.1997,1.301999,0.951999,1.131999,0.301999
2015-06-15T20:09:20.640552,35.31382,23.899778,42.358398,PRNS,35.3445,24.4266,2.299004,2.499004,2.339004,7.109004
2015-06-15T20:09:20.640552,35.31382,23.899778,42.358398,IDI,35.288,24.89,2.471504,1.059004,2.671504,10.671504
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,LTK,38.0228,22.9673,2.186998,1.206998,1.546998,1.036998
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,ITM,37.17872,21.92522,2.378997,1.688997,4.118997,4.148997
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,KLV,38.0435,22.1504,1.621004,1.281004,1.711004,0.121004
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,VLI,36.71803,22.94686,1.245999,0.815999,1.165999,2.075999
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,LAKA,38.2401,21.9785,2.952993,2.092993,3.082993,8.242993
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,VLY,37.8524,23.7942,2.600005,0.590005,1.740005,1.310005
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,LKR,38.64956,22.99886,1.418998,2.448998,2.268998,13.718998
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,DION,38.07794,23.93306,1.835999,1.125999,1.645999,1.875999
2015-06-16T18:00:39.092942,37.511495,22.628557,57.250977,VLX,37.3703,22.3793,2.184996,0.744996,0.654996,0.574996
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,MHLO,36.68984,24.40171,2.439001,1.779001,2.129001,2.149001
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,CHAN,35.5193,24.0428,4.861997,2.691997,2.501997,2.521997
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,VAM,35.407,24.1997,1.244997,1.684997,1.204997,2.514997
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,IMMV,35.4606,23.9811,5.021002,4.401002,2.071002,2.631002
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,PRNS,35.3445,24.4266,4.293,3.273,3.913,1.663
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,IDI,35.288,24.89,1.194998,3.294998,1.907498,1.569998
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,ANKY,35.86704,23.30117,1.131998,1.411998,1.161998,1.771998
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,KSTL,35.2092,25.3374,2.942004,3.332004,3.332004,2.532004
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,NPS,35.26134,25.61037,5.454998,2.654998,2.444998,1.184998
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,LAST,35.16154,25.47823,2.440999,1.790999,2.590999,2.960999
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,VLI,36.71803,22.94686,2.131999,2.391999,1.411999,1.641999
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,FRMA,35.0187,25.8555,2.273,2.403,2.593,4.043
2015-06-18T04:16:13.831461,36.178379,24.461975,75.805664,PTL,38.0473,23.8638,1.903,8.913,10.543,4.653
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,SANT,36.37052,25.45926,0.971998,0.901998,14.411998,8.671998
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,APE,37.07274,25.52301,1.707001,1.357001,3.227001,13.477001
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,IDI,35.288,24.89,3.5205,1.658,1.283,2.0455
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,NPS,35.26134,25.61037,1.730994,2.480994,2.180994,5.530994
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,LAST,35.16154,25.47823,2.203006,2.393006,1.643006,2.313006
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,VAM,35.407,24.1997,2.595999,2.235999,2.675999,3.265999
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,KTHA,36.2566,23.0621,4.358002,1.528002,3.158002,2.818002
2015-06-20T18:41:43.762964,36.421705,25.206475,107.177734,VLI,36.71803,22.94686,2.985006,3.035006,3.745006,5.075006
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,MHLO,36.68984,24.40171,10.929002,13.079002,10.269002,7.609002
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,KTHA,36.2566,23.0621,1.932996,2.282996,2.002996,2.062996
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,KTHR,36.2447,22.9939,2.214001,2.724001,2.294001,1.434001
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,VLI,36.71803,22.94686,1.370005,1.230005,0.700005,1.910005
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,CHAN,35.5193,24.0428,3.344,4.174,3.884,2.634
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,SANT,36.37052,25.45926,2.662994,1.722994,2.742994,7.172994
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,IMMV,35.4606,23.9811,1.777996,1.697996,2.337996,2.357996
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,PRNS,35.3445,24.4266,3.652007,4.452007,3.092007,4.062007
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,KNDR,35.2348,23.6248,6.650001,2.330001,3.540001,5.340001
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,ATH,37.97384,23.71767,1.558002,9.578002,0.218002,8.408002
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,HRKL,35.3115,25.1016,4.922999,4.432999,1.962999,1.712999
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,PTL,38.0473,23.8638,1.522999,1.242999,11.572999,6.832999
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,DION,38.07794,23.93306,3.567005,3.237005,10.707005,8.387005
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,LAST,35.16154,25.47823,6.588,2.108,3.478,6.548
2015-06-28T20:36:53.350369,36.540173,24.19191,93.139648,VLX,37.3703,22.3793,2.667997,3.047997,2.627997,0.947997
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,VLI,36.71803,22.94686,1.374999,1.494999,1.554999,1.524999
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,KTHA,36.2566,23.0621,2.244996,3.824996,4.314996,4.184996
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,KTHR,36.2447,22.9939,3.646999,3.426999,3.786999,4.686999
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,ITM,37.17872,21.92522,1.700001,1.300001,2.710001,0.050001
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,ANKY,35.86704,23.30117,7.862006,5.752006,6.482006,8.202006
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,LTK,38.0228,22.9673,8.222003,7.762003,5.542003,8.722003
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,VLY,37.8524,23.7942,4.969001,6.049001,5.869001,5.249001
2015-07-02T07:39:27.959083,36.778873,22.95512,60.180664,VLX,37.3703,22.3793,7.003996,3.873996,3.443996,7.863996
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,NPS,35.26134,25.61037,1.737996,1.757996,1.657996,2.517996
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,STIA,35.2021,26.0909,5.677993,2.807993,4.267993,3.207993
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,ZKR,35.1147,26.21691,7.386999,1.736999,2.256999,2.536999
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,LAST,35.16154,25.47823,1.192,2.432,2.232,3.032
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,FRMA,35.0187,25.8555,1.297995,1.397995,1.287995,1.217995
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,KSTL,35.2092,25.3374,3.216996,2.006996,3.086996,2.096996
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,HRKL,35.3115,25.1016,4.034,4.194,2.564,2.574
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,IDI,35.288,24.89,3.090997,1.840997,1.478497,2.128497
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,TMBK,35.0724,24.7662,5.283003,3.403003,3.383003,6.493003
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,KOSK,36.7516,26.9785,4.365003,3.595003,2.215003,2.685003
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,APE,37.07274,25.52301,1.578999,1.178999,2.048999,3.808999
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,CHAN,35.5193,24.0428,4.414998,3.534998,3.404998,5.244998
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,ARG,36.21356,28.12122,2.325997,2.565997,3.355997,4.755997
2015-07-03T14:09:41.405137,35.640328,25.922302,50.415039,KTHR,36.2447,22.9939,7.524999,7.424999,4.394999,5.454999
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,KLV,38.0435,22.1504,2.167001,1.367001,0.807001,1.547001
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,LAKA,38.2401,21.9785,1.567004,1.227004,0.737004,13.557004
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,LKR,38.64956,22.99886,1.173998,1.253998,2.123998,1.413998
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,ITM,37.17872,21.92522,5.263003,2.143003,3.153003,2.783003
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,DION,38.07794,23.93306,0.956006,0.886006,0.936006,6.776006
2015-07-07T22:51:18.816462,37.771499,22.805617,79.711914,VLX,37.3703,22.3793,4.441999,1.251999,1.051999,3.031999
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,VLI,36.71803,22.94686,0.785006,1.255006,0.865006,0.955006
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,KTHA,36.2566,23.0621,2.085004,1.285004,2.645004,2.285004
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,KTHA,36.2566,23.0621,1.817006,1.017006,2.377006,2.017006
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,KTHR,36.2447,22.9939,1.817995,2.897995,2.787995,1.047995
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,VLY,37.8524,23.7942,1.097998,2.637998,7.657998,0.307998
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,IMMV,35.4606,23.9811,3.754,4.874,4.634,3.864
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,DION,38.07794,23.93306,3.200998,1.010998,8.210998,3.890998
2015-07-08T17:55:53.487518,36.730691,23.851995,79.589844,LTK,38.0228,22.9673,3.286,1.466,1.756,2.376
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,LTK,38.0228,22.9673,2.622996,1.532996,1.852996,0.792996
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,KLV,38.0435,22.1504,0.811004,0.881004,1.171004,1.091004
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,ATH,37.97384,23.71767,1.513001,1.483001,1.753001,1.933001
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,VLY,37.8524,23.7942,1.572003,1.752003,1.242003,3.642003
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,LAKA,38.2401,21.9785,2.445,1.075,1.465,1.415
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,SERG,38.4133,22.0566,1.938002,1.728002,1.188002,1.098002
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,LKR,38.64956,22.99886,1.754994,3.604994,2.144994,1.874994
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,DION,38.07794,23.93306,1.114001,1.254001,1.944001,3.414001
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,VLI,36.71803,22.94686,3.964003,2.244003,1.944003,2.044003
2015-07-09T11:16:18.318384,37.697456,22.785903,71.044922,VLX,37.3703,22.3793,1.379996,1.459996,1.679996,1.999996
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,PRNS,35.3445,24.4266,2.234998,3.214998,0.854998,13.234998
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,VAM,35.407,24.1997,2.557999,1.997999,0.897999,0.257999
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,IDI,35.288,24.89,4.222496,3.197496,2.359996,2.759996
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,CHAN,35.5193,24.0428,2.256999,3.596999,2.996999,2.476999
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,IMMV,35.4606,23.9811,2.383997,2.583997,2.303997,3.793997
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,TMBK,35.0724,24.7662,1.697998,3.147998,1.987998,4.257998
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,SIVA,35.01777,24.81204,1.724996,2.764996,4.494996,0.774996
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,LAST,35.16154,25.47823,1.892005,1.952005,3.602005,2.812005
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,KNDR,35.2348,23.6248,3.310998,4.790998,4.170998,3.100998
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,NPS,35.26134,25.61037,2.474003,2.624003,2.814003,2.914003
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,MHLO,36.68984,24.40171,3.302001,3.202001,2.162001,2.342001
2015-07-15T02:00:57.496209,35.564372,24.582443,60.180664,APE,37.07274,25.52301,2.233001,5.133001,1.503001,0.653001
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,AMT,37.5324,21.7089,4.331006,2.131006,1.551006,1.441006
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,RLS,38.05586,21.46475,4.428,1.438,2.618,2.238
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,KLMT,37.0613,22.0597,9.777995,5.277995,2.977995,1.097995
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,DION,38.07794,23.93306,2.126001,2.666001,2.566001,2.786001
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,VLX,37.3703,22.3793,3.449002,5.929002,6.449002,0.459002
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,LTHK,37.7095,20.8367,3.325997,3.055997,5.395997,5.515997
2015-07-15T13:51:49.438474,37.730403,22.007949,47.973633,ANX,38.5933,21.9209,3.766006,2.966006,3.956006,0.846006
2015-07-18T04:20:14.530108,36.174371,28.274054,53.100586,ARG,36.21356,28.12122,1.290003,1.090003,0.900003,0.720003
2015-07-18T04:20:14.530108,36.174371,28.274054,53.100586,KARP,35.5471,27.16106,1.283003,1.813003,2.033003,1.543003
2015-07-18T04:20:14.530108,36.174371,28.274054,53.100586,SMG,37.70426,26.83772,2.250998,2.890998,3.110998,7.710998
2015-07-18T04:20:14.530108,36.174371,28.274054,53.100586,IDI,35.288,24.89,11.401495,3.813995,10.813995,4.176495
2015-07-24T12:35:27.636593,36.112145,28.336368,64.208984,ARG,36.21356,28.12122,1.787998,3.197998,1.297998,3.737998
2015-07-24T12:35:27.636593,36.112145,28.336368,64.208984,KARP,35.5471,27.16106,1.017007,1.087007,1.477007,4.787007
2015-07-24T12:35:27.636593,36.112145,28.336368,64.208984,SMG,37.70426,26.83772,1.842998,1.812998,2.442998,2.312998
2015-07-24T12:35:27.636593,36.112145,28.336368,64.208984,STIA,35.2021,26.0909,2.873,6.673,2.193,0.483
2015-07-24T12:35:27.636593,36.112145,28.336368,64.208984,APE,37.07274,25.52301,1.887999,2.167999,11.787999,9.787999
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,LAKA,38.2401,21.9785,1.110001,0.750001,1.590001,0.560001
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,KLV,38.0435,22.1504,0.990999,0.910999,0.770999,2.160999
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,SERG,38.4133,22.0566,1.918004,1.798004,1.928004,1.848004
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,RLS,38.05586,21.46475,1.039004,1.489004,0.909004,1.129004
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,AMT,37.5324,21.7089,7.590998,6.090998,5.720998,1.190998
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,DION,38.07794,23.93306,10.098002,2.058002,2.198002,3.138002
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,KYMI,38.63315,24.10014,8.172005,3.082005,2.842005,2.512005
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,ANX,38.5933,21.9209,2.035994,2.825994,3.255994,4.095994
2015-07-25T00:34:24.294360,38.175074,21.987994,50.048828,EVR,38.91657,21.8105,1.761997,5.011997,5.741997,1.441997
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,KARP,35.5471,27.16106,3.514997,2.614997,2.544997,3.414997
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,STIA,35.2021,26.0909,1.514999,2.034999,1.964999,2.554999
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,ZKR,35.1147,26.21691,1.798002,1.398002,3.048002,3.218002
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,NPS,35.26134,25.61037,5.633999,1.273999,2.943999,3.663999
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,FRMA,35.0187,25.8555,1.61,2.69,2.73,2.63
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,SANT,36.37052,25.45926,3.464995,3.494995,4.614995,3.254995
2015-07-27T16:57:45.870709,35.681365,26.505946,36.010742,APE,37.07274,25.52301,10.998003,10.638003,3.228003,13.728003
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,VLI,36.71803,22.94686,1.100999,1.210999,0.970999,1.010999
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,VLY,37.8524,23.7942,1.036997,0.736997,6.696997,4.996997
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,LTK,38.0228,22.9673,3.460002,0.940002,3.660002,3.320002
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,KTHR,36.2447,22.9939,6.733,3.303,1.943,2.083
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,DION,38.07794,23.93306,2.103,9.173,7.983,2.773
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,ITM,37.17872,21.92522,3.038,2.738,1.648,3.748
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,ANKY,35.86704,23.30117,2.921999,3.791999,3.771999,2.641999
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,AMT,37.5324,21.7089,5.211996,1.891996,1.881996,3.531996
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,KYMI,38.63315,24.10014,1.697998,14.987998,1.837998,5.247998
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,CHAN,35.5193,24.0428,2.292997,2.602997,3.442997,1.482997
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,IMMV,35.4606,23.9811,4.135996,3.945996,3.355996,4.475996
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,IDI,35.288,24.89,5.307999,3.582999,3.695499,3.007999
2015-07-30T03:31:52.582524,37.14055,23.491944,94.482422,VLX,37.3703,22.3793,2.539001,1.189001,1.869001,1.599001
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,KOSK,36.7516,26.9785,2.447,3.357,1.007,9.257
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,KARP,35.5471,27.16106,3.834998,3.714998,3.534998,2.234998
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,SANT,36.37052,25.45926,1.323003,3.213003,7.683003,8.873003
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,ARG,36.21356,28.12122,2.422999,2.092999,3.562999,2.282999
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,NPS,35.26134,25.61037,2.218996,3.088996,2.088996,1.848996
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,FRMA,35.0187,25.8555,3.190999,1.590999,2.160999,2.060999
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,KSTL,35.2092,25.3374,2.49,1.98,1.87,1.75
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,IACM,35.3058,25.0709,7.329,7.449,5.619,4.699
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,IDI,35.288,24.89,1.747006,1.859506,2.934506,4.147006
2015-07-31T00:47:4.889023,36.446471,26.733742,124.755859,PRNS,35.3445,24.4266,7.025002,6.305002,3.625002,5.185002
